Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class,Duration (min),Delayed
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,5362.0,2022-02-19,Economy,100,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,5103.0,2022-02-19,Economy,110,False
BOM,BLR,Vistara ,06:00:00,07:50:00,1h 50m,5362.0,2022-02-19,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,5362.0,2022-02-19,Economy,110,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,5838.0,2022-02-19,Economy,95,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,6783.0,2022-02-19,Economy,105,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,5039.0,2022-02-19,Economy,100,False
BLR,BOM,AirAsia India ,22:45:00,00:35:00,1h 50m,4700.0,2022-02-19,Economy,110,False
BLR,BOM,AirAsia India ,18:50:00,20:35:00,1h 45m,5179.0,2022-02-19,Economy,105,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,5438.0,2022-02-19,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,5438.0,2022-02-19,Economy,105,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,5039.0,2022-02-19,Economy,110,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,5438.0,2022-02-19,Economy,110,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,5039.0,2022-02-19,Economy,115,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,5438.0,2022-02-19,Economy,115,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,5178.0,2022-02-19,Economy,120,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,6858.0,2022-02-19,Economy,120,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,8013.0,2022-02-19,Economy,110,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,4700.0,2022-02-19,Economy,100,False
BLR,BOM,Go First ,05:45:00,07:20:00,1h 35m,5039.0,2022-02-19,Economy,95,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,5438.0,2022-02-19,Economy,95,False
BLR,BOM,Go First ,08:10:00,09:50:00,1h 40m,5039.0,2022-02-19,Economy,100,False
BLR,BOM,Go First ,10:00:00,11:40:00,1h 40m,5039.0,2022-02-19,Economy,100,False
BLR,BOM,Vistara ,08:30:00,10:15:00,1h 45m,5438.0,2022-02-19,Economy,105,False
BLR,BOM,Air India ,06:45:00,08:35:00,1h 50m,5179.0,2022-02-19,Economy,110,False
BLR,BOM,IndiGo ,07:00:00,08:50:00,1h 50m,5178.0,2022-02-19,Economy,110,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,6048.0,2022-02-19,Economy,115,False
BLR,BOM,IndiGo ,08:05:00,09:55:00,1h 50m,9168.0,2022-02-19,Economy,110,False
BLR,BOM,IndiGo ,12:40:00,14:30:00,1h 50m,10743.0,2022-02-19,Economy,110,False
BOM,BLR,Go First ,18:00:00,19:40:00,1h 40m,4965.0,2022-02-19,Economy,100,False
BOM,BLR,Go First ,21:00:00,22:45:00,1h 45m,4965.0,2022-02-19,Economy,105,False
BOM,BLR,Go First ,22:50:00,00:35:00,1h 45m,4965.0,2022-02-19,Economy,105,False
BOM,BLR,AirAsia India ,20:10:00,22:05:00,1h 55m,4639.0,2022-02-19,Economy,115,False
BOM,BLR,AirAsia India ,21:20:00,23:15:00,1h 55m,4639.0,2022-02-19,Economy,115,False
BOM,BLR,IndiGo ,20:30:00,22:15:00,1h 45m,5103.0,2022-02-19,Economy,105,False
BOM,BLR,IndiGo ,17:10:00,18:55:00,1h 45m,5103.0,2022-02-19,Economy,105,False
BOM,BLR,IndiGo ,18:50:00,20:35:00,1h 45m,5103.0,2022-02-19,Economy,105,False
BOM,BLR,Vistara ,17:30:00,19:15:00,1h 45m,5362.0,2022-02-19,Economy,105,False
BOM,BLR,Vistara ,19:10:00,20:55:00,1h 45m,5362.0,2022-02-19,Economy,105,False
BOM,BLR,Vistara ,16:00:00,17:45:00,1h 45m,5473.0,2022-02-19,Economy,105,False
BOM,BLR,Vistara ,21:00:00,22:50:00,1h 50m,5362.0,2022-02-19,Economy,110,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,5011.0,2022-02-20,Economy,95,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,5011.0,2022-02-20,Economy,95,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,5103.0,2022-02-20,Economy,95,False
BOM,BLR,Go First ,12:30:00,14:10:00,1h 40m,5011.0,2022-02-20,Economy,100,False
BOM,BLR,IndiGo ,10:15:00,11:55:00,1h 40m,5103.0,2022-02-20,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,5104.0,2022-02-20,Economy,100,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,5362.0,2022-02-20,Economy,100,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,5103.0,2022-02-20,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,5362.0,2022-02-20,Economy,110,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,6048.0,2022-02-20,Economy,95,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,8463.0,2022-02-20,Economy,105,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,5085.0,2022-02-20,Economy,100,False
BLR,BOM,AirAsia India ,22:45:00,00:35:00,1h 50m,4700.0,2022-02-20,Economy,110,False
BLR,BOM,AirAsia India ,18:50:00,20:35:00,1h 45m,5179.0,2022-02-20,Economy,105,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,5438.0,2022-02-20,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,5438.0,2022-02-20,Economy,105,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,5085.0,2022-02-20,Economy,110,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,5438.0,2022-02-20,Economy,110,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,5283.0,2022-02-20,Economy,110,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,5085.0,2022-02-20,Economy,115,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,5438.0,2022-02-20,Economy,115,False
BLR,BOM,Air India ,19:10:00,21:05:00,1h 55m,5494.0,2022-02-20,Economy,115,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,5178.0,2022-02-20,Economy,120,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,5703.0,2022-02-20,Economy,120,False
BLR,BOM,IndiGo ,16:50:00,18:35:00,1h 45m,6858.0,2022-02-20,Economy,105,False
BLR,BOM,SpiceJet ,05:55:00,07:15:00,1h 20m,5177.0,2022-02-20,Economy,80,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,4700.0,2022-02-20,Economy,100,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,5438.0,2022-02-20,Economy,95,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,5549.0,2022-02-20,Economy,115,False
BOM,BLR,Go First ,18:00:00,19:40:00,1h 40m,5011.0,2022-02-20,Economy,100,False
BOM,BLR,Go First ,21:00:00,22:45:00,1h 45m,5011.0,2022-02-20,Economy,105,False
BOM,BLR,Go First ,22:50:00,00:35:00,1h 45m,5011.0,2022-02-20,Economy,105,False
BOM,BLR,AirAsia India ,20:10:00,22:05:00,1h 55m,4639.0,2022-02-20,Economy,115,False
BOM,BLR,AirAsia India ,21:20:00,23:15:00,1h 55m,4639.0,2022-02-20,Economy,115,False
BOM,BLR,IndiGo ,17:10:00,18:55:00,1h 45m,7518.0,2022-02-20,Economy,105,False
BOM,BLR,IndiGo ,20:30:00,22:15:00,1h 45m,8463.0,2022-02-20,Economy,105,False
BOM,BLR,IndiGo ,18:50:00,20:35:00,1h 45m,9093.0,2022-02-20,Economy,105,False
BOM,BLR,Air India ,09:30:00,11:10:00,1h 40m,2132.0,2022-02-21,Economy,100,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,2122.0,2022-02-21,Economy,95,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,2268.0,2022-02-21,Economy,100,False
BOM,BLR,Go First ,12:30:00,14:10:00,1h 40m,2122.0,2022-02-21,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,2124.0,2022-02-21,Economy,100,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,2124.0,2022-02-21,Economy,105,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,2335.0,2022-02-21,Economy,95,False
BOM,BLR,Vistara ,06:00:00,07:50:00,1h 50m,2268.0,2022-02-21,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,2268.0,2022-02-21,Economy,110,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,2124.0,2022-02-21,Economy,110,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,3490.0,2022-02-21,Economy,95,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,3690.0,2022-02-21,Economy,95,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,2199.0,2022-02-21,Economy,100,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,2288.0,2022-02-21,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,2288.0,2022-02-21,Economy,105,False
BLR,BOM,AirAsia India ,22:45:00,00:35:00,1h 50m,2085.0,2022-02-21,Economy,110,False
BLR,BOM,AirAsia India ,18:50:00,20:35:00,1h 45m,2201.0,2022-02-21,Economy,105,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,2288.0,2022-02-21,Economy,110,False
BLR,BOM,Air India ,19:10:00,21:05:00,1h 55m,2208.0,2022-02-21,Economy,115,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,2201.0,2022-02-21,Economy,110,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,2288.0,2022-02-21,Economy,115,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,2199.0,2022-02-21,Economy,110,False
BLR,BOM,IndiGo ,16:50:00,18:35:00,1h 45m,2309.0,2022-02-21,Economy,105,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,2199.0,2022-02-21,Economy,115,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,2201.0,2022-02-21,Economy,120,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,2201.0,2022-02-21,Economy,120,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,2288.0,2022-02-21,Economy,95,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,2085.0,2022-02-21,Economy,100,False
BLR,BOM,Vistara ,08:30:00,10:15:00,1h 45m,2288.0,2022-02-21,Economy,105,False
BLR,BOM,Air India ,06:45:00,08:35:00,1h 50m,2208.0,2022-02-21,Economy,110,False
BLR,BOM,IndiGo ,07:00:00,08:50:00,1h 50m,2201.0,2022-02-21,Economy,110,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,2288.0,2022-02-21,Economy,115,False
BLR,BOM,IndiGo ,08:05:00,09:55:00,1h 50m,2414.0,2022-02-21,Economy,110,False
BLR,BOM,IndiGo ,12:40:00,14:30:00,1h 50m,2729.0,2022-02-21,Economy,110,False
BOM,BLR,Air India ,16:45:00,18:30:00,1h 45m,2132.0,2022-02-21,Economy,105,False
BOM,BLR,Go First ,18:00:00,19:40:00,1h 40m,2122.0,2022-02-21,Economy,100,False
BOM,BLR,Vistara ,16:00:00,17:45:00,1h 45m,2268.0,2022-02-21,Economy,105,False
BOM,BLR,Vistara ,17:30:00,19:15:00,1h 45m,2268.0,2022-02-21,Economy,105,False
BOM,BLR,Vistara ,19:10:00,20:55:00,1h 45m,2268.0,2022-02-21,Economy,105,False
BOM,BLR,IndiGo ,18:50:00,20:35:00,1h 45m,2124.0,2022-02-21,Economy,105,False
BOM,BLR,IndiGo ,17:10:00,18:55:00,1h 45m,2124.0,2022-02-21,Economy,105,False
BOM,BLR,Go First ,21:00:00,22:45:00,1h 45m,2122.0,2022-02-21,Economy,105,False
BOM,BLR,Vistara ,21:00:00,22:50:00,1h 50m,2268.0,2022-02-21,Economy,110,False
BOM,BLR,IndiGo ,20:30:00,22:15:00,1h 45m,3070.0,2022-02-21,Economy,105,False
BOM,BLR,Go First ,22:50:00,00:35:00,1h 45m,3690.0,2022-02-21,Economy,105,False
BOM,BLR,Air India ,09:30:00,11:10:00,1h 40m,2132.0,2022-02-22,Economy,100,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,2124.0,2022-02-22,Economy,95,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,2124.0,2022-02-22,Economy,95,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,2124.0,2022-02-22,Economy,95,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,2268.0,2022-02-22,Economy,100,False
BOM,BLR,IndiGo ,10:15:00,11:55:00,1h 40m,2124.0,2022-02-22,Economy,100,False
BOM,BLR,Go First ,12:30:00,14:10:00,1h 40m,2124.0,2022-02-22,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,2124.0,2022-02-22,Economy,100,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,2230.0,2022-02-22,Economy,95,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,2124.0,2022-02-22,Economy,105,False
BOM,BLR,Vistara ,06:00:00,07:50:00,1h 50m,2268.0,2022-02-22,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,2268.0,2022-02-22,Economy,110,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,2124.0,2022-02-22,Economy,110,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,2199.0,2022-02-22,Economy,100,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,2288.0,2022-02-22,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,2288.0,2022-02-22,Economy,105,False
BLR,BOM,AirAsia India ,18:50:00,20:35:00,1h 45m,2201.0,2022-02-22,Economy,105,False
BLR,BOM,AirAsia India ,22:45:00,00:35:00,1h 50m,2085.0,2022-02-22,Economy,110,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,2288.0,2022-02-22,Economy,110,False
BLR,BOM,Air India ,19:10:00,21:05:00,1h 55m,2208.0,2022-02-22,Economy,115,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,2199.0,2022-02-22,Economy,110,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,2288.0,2022-02-22,Economy,115,False
BLR,BOM,IndiGo ,16:50:00,18:35:00,1h 45m,2414.0,2022-02-22,Economy,105,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,2309.0,2022-02-22,Economy,110,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,2199.0,2022-02-22,Economy,115,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,2201.0,2022-02-22,Economy,120,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,2201.0,2022-02-22,Economy,120,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,2288.0,2022-02-22,Economy,95,False
BLR,BOM,Go First ,05:45:00,07:20:00,1h 35m,2199.0,2022-02-22,Economy,95,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,2085.0,2022-02-22,Economy,100,False
BLR,BOM,Go First ,08:10:00,09:50:00,1h 40m,2199.0,2022-02-22,Economy,100,False
BLR,BOM,Go First ,10:00:00,11:40:00,1h 40m,2199.0,2022-02-22,Economy,100,False
BLR,BOM,Vistara ,08:30:00,10:15:00,1h 45m,2288.0,2022-02-22,Economy,105,False
BLR,BOM,Air India ,06:45:00,08:35:00,1h 50m,2208.0,2022-02-22,Economy,110,False
BLR,BOM,IndiGo ,08:05:00,09:55:00,1h 50m,2201.0,2022-02-22,Economy,110,False
BLR,BOM,IndiGo ,07:00:00,08:50:00,1h 50m,2201.0,2022-02-22,Economy,110,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,2288.0,2022-02-22,Economy,115,False
BLR,BOM,IndiGo ,12:40:00,14:30:00,1h 50m,2309.0,2022-02-22,Economy,110,False
BLR,BOM,SpiceJet ,05:55:00,07:15:00,1h 20m,5177.0,2022-02-22,Economy,80,False
BOM,BLR,Air India ,16:45:00,18:30:00,1h 45m,2132.0,2022-02-22,Economy,105,False
BOM,BLR,Go First ,18:00:00,19:40:00,1h 40m,2124.0,2022-02-22,Economy,100,False
BOM,BLR,Vistara ,16:00:00,17:45:00,1h 45m,2268.0,2022-02-22,Economy,105,False
BOM,BLR,Vistara ,17:30:00,19:15:00,1h 45m,2268.0,2022-02-22,Economy,105,False
BOM,BLR,Vistara ,19:10:00,20:55:00,1h 45m,2268.0,2022-02-22,Economy,105,False
BOM,BLR,Go First ,21:00:00,22:45:00,1h 45m,2124.0,2022-02-22,Economy,105,False
BOM,BLR,Go First ,22:50:00,00:35:00,1h 45m,2124.0,2022-02-22,Economy,105,False
BOM,BLR,Vistara ,21:00:00,22:50:00,1h 50m,2268.0,2022-02-22,Economy,110,False
BOM,BLR,Air India ,09:30:00,11:10:00,1h 40m,2132.0,2022-02-23,Economy,100,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,2124.0,2022-02-23,Economy,95,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,2124.0,2022-02-23,Economy,95,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,2124.0,2022-02-23,Economy,95,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,2124.0,2022-02-23,Economy,95,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,2268.0,2022-02-23,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,2124.0,2022-02-23,Economy,100,False
BOM,BLR,Go First ,12:30:00,14:10:00,1h 40m,2124.0,2022-02-23,Economy,100,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,Vistara ,06:00:00,07:50:00,1h 50m,2268.0,2022-02-23,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,2268.0,2022-02-23,Economy,110,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,2124.0,2022-02-23,Economy,110,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,2199.0,2022-02-23,Economy,100,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,2288.0,2022-02-23,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,2288.0,2022-02-23,Economy,105,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,2288.0,2022-02-23,Economy,110,False
BLR,BOM,Air India ,19:10:00,21:05:00,1h 55m,2208.0,2022-02-23,Economy,115,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,2201.0,2022-02-23,Economy,110,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,2288.0,2022-02-23,Economy,115,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,2199.0,2022-02-23,Economy,110,False
BLR,BOM,IndiGo ,16:50:00,18:35:00,1h 45m,2414.0,2022-02-23,Economy,105,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,2199.0,2022-02-23,Economy,115,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,2201.0,2022-02-23,Economy,120,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,2201.0,2022-02-23,Economy,120,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,2288.0,2022-02-23,Economy,95,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,2085.0,2022-02-23,Economy,100,False
BLR,BOM,Go First ,05:45:00,07:20:00,1h 35m,2199.0,2022-02-23,Economy,95,False
BLR,BOM,Go First ,08:10:00,09:50:00,1h 40m,2199.0,2022-02-23,Economy,100,False
BLR,BOM,Go First ,10:00:00,11:40:00,1h 40m,2199.0,2022-02-23,Economy,100,False
BLR,BOM,Vistara ,08:30:00,10:15:00,1h 45m,2288.0,2022-02-23,Economy,105,False
BLR,BOM,Air India ,06:45:00,08:35:00,1h 50m,2208.0,2022-02-23,Economy,110,False
BLR,BOM,IndiGo ,07:00:00,08:50:00,1h 50m,2201.0,2022-02-23,Economy,110,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,2288.0,2022-02-23,Economy,115,False
BLR,BOM,IndiGo ,12:40:00,14:30:00,1h 50m,2309.0,2022-02-23,Economy,110,False
BLR,BOM,IndiGo ,08:05:00,09:55:00,1h 50m,2309.0,2022-02-23,Economy,110,False
BOM,BLR,Air India ,16:45:00,18:30:00,1h 45m,2132.0,2022-02-23,Economy,105,False
BOM,BLR,Go First ,18:00:00,19:40:00,1h 40m,2124.0,2022-02-23,Economy,100,False
BOM,BLR,Vistara ,16:00:00,17:45:00,1h 45m,2268.0,2022-02-23,Economy,105,False
BOM,BLR,Vistara ,17:30:00,19:15:00,1h 45m,2268.0,2022-02-23,Economy,105,False
BOM,BLR,Vistara ,19:10:00,20:55:00,1h 45m,2268.0,2022-02-23,Economy,105,False
BOM,BLR,IndiGo ,17:10:00,18:55:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,IndiGo ,18:50:00,20:35:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,IndiGo ,20:30:00,22:15:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,Go First ,21:00:00,22:45:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,Go First ,22:50:00,00:35:00,1h 45m,2124.0,2022-02-23,Economy,105,False
BOM,BLR,Vistara ,21:00:00,22:50:00,1h 50m,2268.0,2022-02-23,Economy,110,False
BOM,BLR,AirAsia India ,20:10:00,22:05:00,1h 55m,2010.0,2022-02-23,Economy,115,False
BOM,BLR,AirAsia India ,21:20:00,23:15:00,1h 55m,2010.0,2022-02-23,Economy,115,False
BOM,BLR,Air India ,09:30:00,11:10:00,1h 40m,2132.0,2022-02-24,Economy,100,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,2124.0,2022-02-24,Economy,95,False
BOM,BLR,IndiGo ,06:55:00,08:30:00,1h 35m,2124.0,2022-02-24,Economy,95,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,2124.0,2022-02-24,Economy,95,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,2124.0,2022-02-24,Economy,95,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,2268.0,2022-02-24,Economy,100,False
BOM,BLR,IndiGo ,10:15:00,11:55:00,1h 40m,2124.0,2022-02-24,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,2124.0,2022-02-24,Economy,100,False
BOM,BLR,Go First ,12:30:00,14:10:00,1h 40m,2124.0,2022-02-24,Economy,100,False
BOM,BLR,Vistara ,06:00:00,07:50:00,1h 50m,2268.0,2022-02-24,Economy,110,False
BOM,BLR,Vistara ,07:00:00,08:50:00,1h 50m,2268.0,2022-02-24,Economy,110,False
BOM,BLR,IndiGo ,09:30:00,11:20:00,1h 50m,2124.0,2022-02-24,Economy,110,False
BOM,BLR,IndiGo ,14:20:00,16:05:00,1h 45m,2230.0,2022-02-24,Economy,105,False
BLR,BOM,Go First ,19:00:00,20:40:00,1h 40m,2201.0,2022-02-24,Economy,100,False
BLR,BOM,Vistara ,19:00:00,20:45:00,1h 45m,2288.0,2022-02-24,Economy,105,False
BLR,BOM,Vistara ,21:40:00,23:25:00,1h 45m,2288.0,2022-02-24,Economy,105,False
BLR,BOM,AirAsia India ,18:50:00,20:35:00,1h 45m,2201.0,2022-02-24,Economy,105,False
BLR,BOM,AirAsia India ,22:45:00,00:35:00,1h 50m,2085.0,2022-02-24,Economy,110,False
BLR,BOM,Vistara ,18:25:00,20:15:00,1h 50m,2288.0,2022-02-24,Economy,110,False
BLR,BOM,IndiGo ,16:50:00,18:35:00,1h 45m,2309.0,2022-02-24,Economy,105,False
BLR,BOM,IndiGo ,18:00:00,19:50:00,1h 50m,2201.0,2022-02-24,Economy,110,False
BLR,BOM,Go First ,20:00:00,21:50:00,1h 50m,2201.0,2022-02-24,Economy,110,False
BLR,BOM,Vistara ,19:55:00,21:50:00,1h 55m,2288.0,2022-02-24,Economy,115,False
BLR,BOM,Go First ,22:00:00,23:55:00,1h 55m,2201.0,2022-02-24,Economy,115,False
BLR,BOM,IndiGo ,19:35:00,21:35:00,2h,2201.0,2022-02-24,Economy,120,False
BLR,BOM,IndiGo ,21:15:00,23:15:00,2h,2201.0,2022-02-24,Economy,120,False
BLR,BOM,Vistara ,06:40:00,08:15:00,1h 35m,2288.0,2022-02-24,Economy,95,False
BLR,BOM,Go First ,05:45:00,07:20:00,1h 35m,2201.0,2022-02-24,Economy,95,False
BLR,BOM,AirAsia India ,05:35:00,07:15:00,1h 40m,2085.0,2022-02-24,Economy,100,False
BLR,BOM,Go First ,08:10:00,09:50:00,1h 40m,2201.0,2022-02-24,Economy,100,False
BLR,BOM,Go First ,10:00:00,11:40:00,1h 40m,2201.0,2022-02-24,Economy,100,False
BLR,BOM,Vistara ,08:30:00,10:15:00,1h 45m,2288.0,2022-02-24,Economy,105,False
BLR,BOM,Air India ,06:45:00,08:35:00,1h 50m,2208.0,2022-02-24,Economy,110,False
BLR,BOM,IndiGo ,07:00:00,08:50:00,1h 50m,2201.0,2022-02-24,Economy,110,False
BLR,BOM,Vistara ,09:30:00,11:25:00,1h 55m,2288.0,2022-02-24,Economy,115,False
BLR,BOM,IndiGo ,12:40:00,14:30:00,1h 50m,2309.0,2022-02-24,Economy,110,False
BLR,BOM,IndiGo ,08:05:00,09:55:00,1h 50m,2309.0,2022-02-24,Economy,110,False
BLR,BOM,SpiceJet ,05:00:00,06:20:00,1h 20m,5177.0,2022-02-24,Economy,80,False
BOM,BLR,Vistara ,16:00:00,17:45:00,1h 45m,2268.0,2022-02-24,Economy,105,False
BOM,BLR,Vistara ,17:30:00,19:15:00,1h 45m,2268.0,2022-02-24,Economy,105,False
BOM,BLR,Vistara ,19:10:00,20:55:00,1h 45m,2268.0,2022-02-24,Economy,105,False
BOM,BLR,Vistara ,21:00:00,22:50:00,1h 50m,2268.0,2022-02-24,Economy,110,False
BOM,BLR,IndiGo ,20:30:00,22:15:00,1h 45m,2230.0,2022-02-24,Economy,105,False
BOM,BLR,Air India ,09:30:00,11:10:00,1h 40m,2132.0,2022-02-25,Economy,100,False
BOM,BLR,IndiGo ,08:30:00,10:05:00,1h 35m,2124.0,2022-02-25,Economy,95,False
BOM,BLR,Go First ,06:05:00,07:40:00,1h 35m,2124.0,2022-02-25,Economy,95,False
BOM,BLR,Go First ,14:35:00,16:10:00,1h 35m,2124.0,2022-02-25,Economy,95,False
BOM,BLR,Vistara ,09:05:00,10:45:00,1h 40m,2268.0,2022-02-25,Economy,100,False
BOM,BLR,AirAsia India ,13:05:00,14:45:00,1h 40m,2124.0,2022-02-25,Economy,100,False
